date,symbol,open,high,low,close,adjusted_close,volume,currency
2018-07-10,SPY,243.788,245.4348,243.058,243.4076,243.4076,8586510,USD
2018-07-11,BND,80.2549,80.315,79.7476,80.2621,80.2621,1689340,USD
2018-07-11,GLD,123.7117,125.1035,122.7259,124.1192,124.1192,2300859,USD
2018-07-11,MSFT,79.7908,79.8765,79.726,79.8109,79.8109,13870085,USD
2018-07-11,NVDA,44.4773,44.5491,43.8975,44.3784,44.3784,14008435,USD
2018-07-11,QQQ,184.1528,184.232,182.6384,183.4659,183.4659,14373821,USD
2018-07-11,SPY,242.6845,244.5035,241.8124,242.2057,242.2057,8618527,USD
2018-07-12,BND,79.8869,80.4896,79.863,80.3005,80.3005,1419762,USD
2018-07-12,GLD,126.2639,126.2984,126.0425,126.1606,126.1606,1259300,USD
2018-07-12,MSFT,78.9901,79.141,78.4527,78.7343,78.7343,12613387,USD
2018-07-12,NVDA,45.1017,45.3416,44.7724,44.9321,44.9321,6095965,USD
2018-07-12,QQQ,184.0687,184.7353,182.8704,184.7034,184.7034,7545648,USD
2018-07-12,SPY,242.9723,244.5454,242.0599,243.1217,243.1217,7487525,USD
2018-07-13,BND,80.9439,81.4844,80.4432,80.8934,80.8934,2821538,USD
2018-07-13,GLD,126.0414,126.3479,125.7037,126.1885,126.1885,2700500,USD
2018-07-13,MSFT,79.8745,80.1779,79.2214,79.7365,79.7365,7069190,USD
2018-07-13,NVDA,45.9055,45.9616,45.6324,45.7458,45.7458,6878045,USD
2018-07-13,QQQ,187.1208,187.9638,186.9041,187.3223,187.3223,8082420,USD
2018-07-13,SPY,239.7167,241.1417,239.6557,241.1154,241.1154,9320333,USD
2018-07-16,BND,81.1771,81.6268,80.5998,80.8524,80.8524,2193061,USD
2018-07-16,GLD,125.3668,125.7869,124.6443,125.5914,125.5914,1951583,USD
2018-07-16,MSFT,78.875,79.5428,78.528,78.9545,78.9545,12695668,USD
2018-07-16,NVDA,47.9273,48.281,47.7712,47.9177,47.9177,8404793,USD
2018-07-16,QQQ,185.223,185.8304,184.3063,185.1186,185.1186,8422462,USD
2018-07-16,SPY,244.0139,244.1861,243.3236,244.1635,244.1635,14437021,USD
2018-07-17,BND,80.8371,81.069,80.4915,80.8265,80.8265,3677150,USD
2018-07-17,GLD,126.4198,127.8774,125.3111,125.9308,125.9308,2417229,USD
2018-07-17,MSFT,78.9249,79.0556,78.6244,78.764,78.764,9267378,USD
2018-07-17,NVDA,50.6381,50.7994,50.4163,50.6852,50.6852,9034495,USD
2018-07-17,QQQ,182.8836,182.8999,181.6603,182.8001,182.8001,9607098,USD
2018-07-17,SPY,241.0835,242.7634,240.5205,241.6336,241.6336,12543526,USD
2018-07-18,BND,80.7721,80.9251,79.9936,80.542,80.542,1779693,USD
2018-07-18,GLD,124.7327,125.1301,123.9105,124.6179,124.6179,1743685,USD
2018-07-18,MSFT,78.1409,78.5666,77.8506,78.2037,78.2037,15185976,USD
2018-07-18,NVDA,51.8125,52.0434,51.6953,51.7548,51.7548,5588691,USD
2018-07-18,QQQ,182.2542,182.7592,181.6844,182.0438,182.0438,6896986,USD
2018-07-18,SPY,242.0986,242.1241,240.9584,241.6747,241.6747,9289117,USD
2018-07-19,BND,80.6171,80.8259,79.9546,80.6491,80.6491,1437899,USD
2018-07-19,GLD,125.0546,126.142,123.9053,124.8657,124.8657,3115135,USD
2018-07-19,MSFT,75.9519,76.0317,75.1446,75.6704,75.6704,8640371,USD
2018-07-19,NVDA,50.5857,50.8765,50.5576,50.6799,50.6799,5987837,USD
2018-07-19,QQQ,184.8759,185.254,184.0874,184.8372,184.8372,8222255,USD
2018-07-19,SPY,237.6078,239.7465,237.1451,238.5401,238.5401,6992142,USD
2018-07-20,BND,80.4644,80.7582,80.2725,80.6766,80.6766,1624854,USD
2018-07-20,GLD,125.5726,126.3592,125.4868,125.7081,125.7081,1860733,USD
2018-07-20,MSFT,75.9483,76.2027,75.5881,76.1534,76.1534,3936004,USD
2018-07-20,NVDA,49.2711,49.5205,49.1505,49.2234,49.2234,8693364,USD
2018-07-20,QQQ,182.1419,183.7607,181.6143,182.6647,182.6647,7459205,USD
2018-07-20,SPY,239.0364,239.9548,238.009,238.3642,238.3642,7239664,USD
2018-07-23,BND,80.3944,80.5177,80.1229,80.4015,80.4015,1912828,USD
2018-07-23,GLD,127.9311,128.402,127.2397,127.7593,127.7593,1935387,USD
2018-07-23,MSFT,74.8639,74.9954,74.6942,74.7206,74.7206,17040013,USD
2018-07-23,NVDA,50.0687,50.397,49.9215,50.048,50.048,7475131,USD
2018-07-23,QQQ,183.7713,184.628,182.9645,183.049,183.049,17079156,USD
2018-07-23,SPY,242.4751,243.7606,242.202,242.3039,242.3039,6758138,USD
2018-07-24,BND,79.7082,80.1642,79.693,79.8126,79.8126,2392345,USD
2018-07-24,GLD,124.9308,125.935,124.901,125.3269,125.3269,1926090,USD
2018-07-24,MSFT,77.0302,77.5556,76.4484,77.0301,77.0301,9943059,USD
2018-07-24,NVDA,51.4752,51.5479,51.1829,51.5153,51.5153,16606957,USD
2018-07-24,QQQ,179.8037,180.6062,179.6204,179.6845,179.6845,12765454,USD
2018-07-24,SPY,243.6138,244.7457,242.9847,243.5783,243.5783,11022464,USD
2018-07-25,BND,79.7201,80.1603,79.2836,79.9235,79.9235,1471672,USD
2018-07-25,GLD,123.7496,124.3427,123.0354,123.9724,123.9724,2964361,USD
2018-07-25,MSFT,76.4527,76.557,76.0762,76.4358,76.4358,8910933,USD
2018-07-25,NVDA,51.6649,52.1888,51.4515,51.795,51.795,10799427,USD
2018-07-25,QQQ,178.7815,179.2318,177.7566,178.4713,178.4713,8656822,USD
2018-07-25,SPY,244.555,245.8808,243.6266,244.0805,244.0805,4554159,USD
2018-07-26,BND,80.111,80.1452,79.5316,79.8813,79.8813,1370849,USD
2018-07-26,GLD,123.272,123.4293,122.7872,123.1776,123.1776,2792140,USD
2018-07-26,MSFT,76.5474,76.5824,76.3179,76.5393,76.5393,6213952,USD
2018-07-26,NVDA,51.432,51.4487,51.2558,51.2871,51.2871,19407558,USD
2018-07-26,QQQ,181.4235,182.6677,180.6029,181.4434,181.4434,9563532,USD
2018-07-26,SPY,247.5969,247.6122,246.2271,246.8639,246.8639,10352699,USD
2018-07-27,BND,79.9391,80.276,79.7384,79.8499,79.8499,2324287,USD
2018-07-27,GLD,123.5304,124.2111,122.6669,123.1254,123.1254,1832627,USD
2018-07-27,MSFT,75.7736,76.0132,75.4877,75.9851,75.9851,8605021,USD
2018-07-27,NVDA,50.3029,50.6618,50.0003,50.1825,50.1825,7346535,USD
2018-07-27,QQQ,183.8967,184.7088,182.8208,183.5324,183.5324,7090025,USD
2018-07-27,SPY,250.6056,251.7455,249.0141,249.4844,249.4844,7315456,USD
2018-07-30,BND,79.8069,79.9363,79.417,79.9113,79.9113,1786582,USD
2018-07-30,GLD,122.1101,122.6653,121.3793,122.5568,122.5568,3397157,USD
2018-07-30,MSFT,76.6462,77.1254,76.6013,76.6121,76.6121,8457399,USD
2018-07-30,NVDA,51.2218,51.4281,51.0053,51.0442,51.0442,11130719,USD
2018-07-30,QQQ,186.6143,188.2593,185.6589,187.2021,187.2021,7756814,USD
2018-07-30,SPY,249.4089,249.6069,247.1278,249.5957,249.5957,18678890,USD
2018-07-31,BND,80.1254,80.2582,79.5516,80.0493,80.0493,1624418,USD
2018-07-31,GLD,121.4127,121.622,121.3836,121.392,121.392,2190407,USD
2018-07-31,MSFT,77.7628,78.0562,77.0363,77.7797,77.7797,9148711,USD
2018-07-31,NVDA,49.1513,49.3808,48.9948,49.2713,49.2713,6565798,USD
2018-07-31,QQQ,181.8627,183.8035,181.7881,182.1217,182.1217,7573043,USD
2018-07-31,SPY,252.2332,254.2221,250.9925,252.8152,252.8152,11675306,USD
2018-08-01,BND,80.6083,81.1041,80.1454,80.3429,80.3429,4877461,USD
2018-08-01,GLD,120.2695,121.8341,119.9264,120.8484,120.8484,1358804,USD
2018-08-01,MSFT,77.0225,77.3789,76.5554,77.2142,77.2142,12223220,USD
2018-08-01,NVDA,49.6892,49.8062,49.452,49.6245,49.6245,10372358,USD
2018-08-01,QQQ,180.217,180.6263,179.4697,179.6713,179.6713,16400322,USD
2018-08-01,SPY,256.8038,258.1443,255.1374,256.3965,256.3965,11266819,USD
2018-08-02,BND,80.4352,80.6712,80.3555,80.3868,80.3868,3146915,USD
2018-08-02,GLD,120.985,121.5257,120.7454,121.0095,121.0095,2232534,USD
2018-08-02,MSFT,79.1114,79.4059,78.6538,79.0401,79.0401,10371632,USD
2018-08-02,NVDA,52.1156,52.2744,51.958,52.056,52.056,12238372,USD
2018-08-02,QQQ,180.7945,181.3326,179.624,181.211,181.211,10058931,USD
2018-08-02,SPY,251.5482,251.8831,251.2844,251.4956,251.4956,18015291,USD
2018-08-03,BND,80.4406,80.9617,79.87,80.2561,80.2561,1569815,USD
2018-08-03,GLD,121.6613,122.1759,120.99,122.0636,122.0636,1648989,USD
2018-08-03,MSFT,79.3186,79.4913,78.703,79.0778,79.0778,6860120,USD
2018-08-03,NVDA,52.4655,52.4807,52.1967,52.3729,52.3729,8509358,USD
2018-08-03,QQQ,176.6071,177.4597,176.4802,177.3979,177.3979,4886411,USD
2018-08-03,SPY,257.2779,258.2467,254.5984,256.4066,256.4066,10042275,USD
2018-08-06,BND,79.6446,80.3937,79.2139,80.1812,80.1812,1840468,USD
2018-08-06,GLD,121.8524,122.2125,121.667,121.9958,121.9958,1287376,USD
2018-08-06,MSFT,77.0991,77.3737,76.7411,77.2147,77.2147,6810577,USD
2018-08-06,NVDA,52.6584,53.0122,52.4147,52.9158,52.9158,12792880,USD
2018-08-06,QQQ,174.3599,175.0432,172.9513,174.7615,174.7615,9108335,USD
2018-08-06,SPY,256.3587,258.1388,255.5432,257.0614,257.0614,6338593,USD
2018-08-07,BND,79.987,80.5786,79.7601,80.0466,80.0466,3832118,USD
2018-08-07,GLD,122.8485,123.152,121.8065,122.5231,122.5231,1684162,USD
2018-08-07,MSFT,78.9437,79.3512,78.7041,79.1347,79.1347,11104198,USD
2018-08-07,NVDA,52.6224,53.1687,52.2145,52.9082,52.9082,7455938,USD
2018-08-07,QQQ,174.6473,175.0469,173.6926,174.4252,174.4252,11032001,USD
2018-08-07,SPY,256.9477,259.1559,255.4876,256.9989,256.9989,10040139,USD
2018-08-08,BND,79.9603,80.0962,79.1797,79.9169,79.9169,2129833,USD
2018-08-08,GLD,122.0651,122.5878,121.6154,121.9399,121.9399,2534390,USD
2018-08-08,MSFT,80.1944,80.29,79.4293,79.7434,79.7434,9711809,USD
2018-08-08,NVDA,52.4652,52.7537,52.0302,52.3596,52.3596,14263544,USD
2018-08-08,QQQ,176.0072,177.0163,174.7554,174.7982,174.7982,11383476,USD
2018-08-08,SPY,257.8142,258.4307,257.722,257.7857,257.7857,9485050,USD
2018-08-09,BND,80.3514,81.0459,80.0819,80.4359,80.4359,2680428,USD
2018-08-09,GLD,120.4658,121.268,119.7567,120.5574,120.5574,2679837,USD
2018-08-09,MSFT,81.1348,81.4317,80.9238,81.0439,81.0439,8533426,USD
2018-08-09,NVDA,50.2871,50.5931,50.1493,50.3475,50.3475,11366235,USD
2018-08-09,QQQ,173.137,173.3318,172.8881,172.944,172.944,11279114,USD
2018-08-09,SPY,254.9611,256.9201,253.8969,255.7605,255.7605,5350753,USD
2018-08-10,BND,80.2192,80.2358,79.8471,80.1494,80.1494,1175520,USD
2018-08-10,GLD,121.5786,121.9493,121.3082,121.6919,121.6919,2498637,USD
2018-08-10,MSFT,79.734,79.865,79.6188,79.8233,79.8233,8660198,USD
2018-08-10,NVDA,50.1549,50.3238,50.1366,50.2097,50.2097,7763035,USD
2018-08-10,QQQ,175.6707,176.6478,174.7271,175.4502,175.4502,10622333,USD
2018-08-10,SPY,256.1333,257.7156,253.9446,255.4973,255.4973,10137127,USD
2018-08-13,BND,80.3534,80.7265,80.0777,80.1339,80.1339,1029128,USD
2018-08-13,GLD,122.4314,122.6044,122.3831,122.5927,122.5927,1653448,USD
2018-08-13,MSFT,79.2996,79.3751,79.0529,79.3579,79.3579,7293074,USD
2018-08-13,NVDA,50.1488,50.3908,50.0413,50.1549,50.1549,17977212,USD
2018-08-13,QQQ,174.6448,175.7057,173.8007,174.2905,174.2905,9599019,USD
2018-08-13,SPY,252.5284,254.2358,251.4834,253.2144,253.2144,15691999,USD
2018-08-14,BND,80.578,80.5867,79.5149,80.2607,80.2607,1995459,USD
2018-08-14,GLD,120.3801,120.9179,120.0543,120.539,120.539,1781672,USD
2018-08-14,MSFT,78.6267,79.0097,77.8031,78.6366,78.6366,12016156,USD
2018-08-14,NVDA,51.7533,52.0046,51.4097,51.8184,51.8184,7991180,USD
2018-08-14,QQQ,178.283,178.8675,177.4892,178.2921,178.2921,9663471,USD
2018-08-14,SPY,256.2941,256.5667,255.7706,256.3789,256.3789,10789959,USD
2018-08-15,BND,79.4863,80.2214,79.2169,79.7977,79.7977,3359944,USD
2018-08-15,GLD,119.6435,119.975,119.0314,119.8151,119.8151,1999349,USD
2018-08-15,MSFT,78.9724,79.3351,78.9227,79.0756,79.0756,11871787,USD
2018-08-15,NVDA,51.0189,51.2778,50.5374,50.8537,50.8537,11167257,USD
2018-08-15,QQQ,176.4969,177.0058,174.8267,176.3302,176.3302,13177911,USD
2018-08-15,SPY,255.5218,256.8533,255.1415,255.8915,255.8915,8026607,USD
2018-08-16,BND,79.5421,79.7823,79.3141,79.5185,79.5185,1749333,USD
2018-08-16,GLD,123.1989,123.8332,122.9439,123.3013,123.3013,1779139,USD
2018-08-16,MSFT,76.764,77.0753,76.186,77.0083,77.0083,6800056,USD
2018-08-16,NVDA,50.3811,50.7231,50.0437,50.5507,50.5507,15454748,USD
2018-08-16,QQQ,175.2586,175.9463,173.7278,174.9398,174.9398,8323027,USD
2018-08-16,SPY,256.5937,257.8105,255.6136,256.8518,256.8518,6711248,USD
2018-08-17,BND,79.4739,79.7844,79.1407,79.4392,79.4392,3050308,USD
2018-08-17,GLD,125.3818,125.6657,125.0614,125.0699,125.0699,1906868,USD
2018-08-17,MSFT,77.056,77.6935,76.4237,77.4554,77.4554,11913516,USD
2018-08-17,NVDA,52.1139,52.616,51.9255,52.0116,52.0116,10841867,USD
2018-08-17,QQQ,175.4327,176.0334,175.3723,175.4762,175.4762,12233207,USD
2018-08-17,SPY,256.4962,256.6209,254.7213,255.5775,255.5775,5211872,USD
2018-08-20,BND,78.802,79.6395,78.7887,79.1605,79.1605,1751251,USD
2018-08-20,GLD,124.0421,124.9284,123.7153,124.5116,124.5116,2090724,USD
2018-08-20,MSFT,74.9703,75.0908,74.4615,74.9621,74.9621,9655475,USD
2018-08-20,NVDA,50.9902,51.0587,50.487,50.7931,50.7931,8544746,USD
2018-08-20,QQQ,177.1475,177.6736,176.2686,176.5801,176.5801,13181813,USD
2018-08-20,SPY,255.7609,256.438,254.0424,255.7412,255.7412,3923927,USD
2018-08-21,BND,78.8973,79.1311,78.7954,79.0224,79.0224,2510327,USD
2018-08-21,GLD,125.6283,125.9508,124.4106,125.3548,125.3548,2246146,USD
2018-08-21,MSFT,73.2626,73.3544,73.0076,73.2876,73.2876,9408363,USD
2018-08-21,NVDA,51.3706,51.5366,51.1651,51.3845,51.3845,13796470,USD
2018-08-21,QQQ,175.1749,176.2695,173.518,174.701,174.701,11409007,USD
2018-08-21,SPY,257.9426,258.0415,256.4616,256.9396,256.9396,7683482,USD
2018-08-22,BND,79.1283,79.2479,78.5775,79.0286,79.0286,1674007,USD
2018-08-22,GLD,126.1029,127.2912,125.7257,126.3355,126.3355,3472994,USD
2018-08-22,MSFT,73.3957,73.8399,73.1676,73.3258,73.3258,5912922,USD
2018-08-22,NVDA,51.3863,51.7004,51.1824,51.272,51.272,19344389,USD
2018-08-22,QQQ,173.6354,174.3543,173.359,173.5881,173.5881,15945486,USD
2018-08-22,SPY,254.2981,256.3592,252.1335,254.5057,254.5057,8890705,USD
2018-08-23,BND,78.5995,79.0163,78.4335,78.5373,78.5373,3043077,USD
2018-08-23,GLD,127.9946,128.5344,127.5975,127.9122,127.9122,1501452,USD
2018-08-23,MSFT,72.3799,72.8643,72.1619,72.3833,72.3833,9547845,USD
2018-08-23,NVDA,52.2527,52.5624,51.9331,52.3091,52.3091,12292296,USD
2018-08-23,QQQ,174.6865,176.5912,174.1114,175.0771,175.0771,6818564,USD
2018-08-23,SPY,260.0016,262.1495,259.2714,259.9785,259.9785,10469385,USD
2018-08-24,BND,78.4756,79.1218,78.1006,78.3442,78.3442,1847582,USD
2018-08-24,GLD,128.7973,129.0364,128.2685,128.6224,128.6224,2710009,USD
2018-08-24,MSFT,72.141,72.7724,71.9428,72.1425,72.1425,9118733,USD
2018-08-24,NVDA,52.1645,52.6237,51.9018,52.6185,52.6185,7078449,USD
2018-08-24,QQQ,173.7705,175.2431,172.0828,173.1265,173.1265,15868612,USD
2018-08-24,SPY,263.1844,264.6461,260.88,261.1093,261.1093,14037528,USD
2018-08-27,BND,78.6453,78.9763,77.5876,78.3264,78.3264,2205347,USD
2018-08-27,GLD,130.5902,130.7929,130.3326,130.3538,130.3538,1771892,USD
2018-08-27,MSFT,72.097,72.3408,71.937,72.2191,72.2191,7754019,USD
2018-08-27,NVDA,53.479,53.6213,53.2385,53.3609,53.3609,7727009,USD
2018-08-27,QQQ,176.4198,177.1232,175.3607,176.1745,176.1745,12938281,USD
2018-08-27,SPY,259.8369,261.645,259.0331,260.1554,260.1554,11024131,USD
2018-08-28,BND,78.0659,78.429,77.8221,78.18,78.18,1693675,USD
2018-08-28,GLD,131.8287,132.8444,131.6796,132.029,132.029,2409847,USD
2018-08-28,MSFT,73.845,73.8707,73.4442,73.6302,73.6302,10471115,USD
2018-08-28,NVDA,54.5256,54.7025,54.1786,54.3548,54.3548,5983225,USD
2018-08-28,QQQ,174.7473,176.0362,174.0128,174.4281,174.4281,8961596,USD
2018-08-28,SPY,260.4977,261.6113,259.5471,260.2787,260.2787,12627607,USD
2018-08-29,BND,78.1277,78.8172,77.8338,78.0809,78.0809,1020422,USD
2018-08-29,GLD,130.8769,130.992,129.9176,130.9403,130.9403,1568231,USD
2018-08-29,MSFT,73.0521,73.4382,72.5166,72.8138,72.8138,10242696,USD
2018-08-29,NVDA,54.4968,55.0678,54.4214,54.5182,54.5182,14435106,USD
2018-08-29,QQQ,175.3842,175.8365,174.2542,175.6695,175.6695,8539924,USD
2018-08-29,SPY,256.6359,258.2922,255.8014,257.5646,257.5646,7844855,USD
2018-08-30,BND,77.9252,78.1807,77.261,77.8741,77.8741,2798753,USD
2018-08-30,GLD,128.6278,129.5073,128.4187,129.153,129.153,2509793,USD
2018-08-30,MSFT,71.2884,71.6265,70.747,71.0474,71.0474,7723766,USD
2018-08-30,NVDA,55.9764,56.1917,55.8084,56.0037,56.0037,7708076,USD
2018-08-30,QQQ,175.5206,176.9894,174.5448,175.7887,175.7887,9191933,USD
2018-08-30,SPY,259.1407,260.4757,258.8179,260.0131,260.0131,9838266,USD
2018-08-31,BND,78.0564,78.5906,78.032,78.0987,78.0987,2806814,USD
2018-08-31,GLD,129.2789,129.5173,128.1195,128.9032,128.9032,1432974,USD
2018-08-31,MSFT,70.4296,70.8738,69.7676,70.3426,70.3426,7730759,USD
2018-08-31,NVDA,54.7871,54.8661,54.705,54.8433,54.8433,9338744,USD
2018-08-31,QQQ,172.8314,173.7962,172.2151,172.9814,172.9814,10389227,USD
2018-08-31,SPY,260.238,262.245,259.4081,260.8954,260.8954,5157252,USD
2018-09-03,BND,77.7571,78.4126,77.1978,78.0396,78.0396,1734703,USD
2018-09-03,GLD,126.9319,127.2429,126.8403,127.1937,127.1937,2311566,USD
2018-09-03,MSFT,69.8281,70.5033,69.5088,70.1956,70.1956,7418144,USD
2018-09-03,NVDA,55.1715,55.3045,55.0722,55.1104,55.1104,11606094,USD
2018-09-03,QQQ,173.897,174.3969,172.8127,173.5678,173.5678,7079217,USD
2018-09-03,SPY,255.4085,256.0133,254.7215,255.4164,255.4164,9902539,USD
2018-09-04,BND,78.0888,78.4597,77.8889,78.4134,78.4134,1756599,USD
2018-09-04,GLD,126.9593,127.5411,126.6533,126.9144,126.9144,2441525,USD
2018-09-04,MSFT,67.8468,68.3188,67.5652,68.0447,68.0447,5638093,USD
2018-09-04,NVDA,56.2237,56.295,56.1303,56.292,56.292,9384283,USD
2018-09-04,QQQ,179.8336,180.6111,178.9885,179.9613,179.9613,8660811,USD
2018-09-04,SPY,256.7397,256.8252,256.0007,256.1328,256.1328,6820424,USD
2018-09-05,BND,78.2898,78.4006,78.1132,78.2637,78.2637,2204709,USD
2018-09-05,GLD,125.3867,125.9038,124.7643,125.5678,125.5678,1107355,USD
2018-09-05,MSFT,69.3147,69.701,69.0989,69.4354,69.4354,9959628,USD
2018-09-05,NVDA,58.1315,58.3053,57.5259,58.0308,58.0308,9878999,USD
2018-09-05,QQQ,180.0547,180.1031,179.2776,180.0566,180.0566,5614527,USD
2018-09-05,SPY,257.8304,258.2702,255.8724,257.0304,257.0304,5507922,USD
2018-09-06,BND,78.0934,78.1972,78.0453,78.1141,78.1141,2612853,USD
2018-09-06,GLD,123.8909,124.5659,123.5785,124.2412,124.2412,2657302,USD
2018-09-06,MSFT,68.4289,68.6937,68.2645,68.4331,68.4331,10359547,USD
2018-09-06,NVDA,60.4267,60.8166,60.004,60.2428,60.2428,10417112,USD
2018-09-06,QQQ,184.973,185.8826,184.1991,184.607,184.607,7577626,USD
2018-09-06,SPY,254.4122,255.2196,253.6195,254.7674,254.7674,8966306,USD
2018-09-07,BND,78.7314,79.046,78.438,78.5224,78.5224,1808912,USD
2018-09-07,GLD,124.4464,124.9614,124.1263,124.1467,124.1467,1583486,USD
2018-09-07,MSFT,69.5994,70.0272,69.4346,69.6815,69.6815,16463980,USD
2018-09-07,NVDA,60.4182,60.4564,60.1567,60.29,60.29,17921889,USD
2018-09-07,QQQ,190.2663,191.5191,187.1613,188.312,188.312,12017045,USD
2018-09-07,SPY,257.3719,257.9141,256.2301,257.8076,257.8076,5842217,USD
2018-09-10,BND,78.3296,78.9294,77.9221,78.7789,78.7789,1342789,USD
2018-09-10,GLD,126.2549,126.9458,125.1302,125.8686,125.8686,2353588,USD
2018-09-10,MSFT,68.3843,68.4804,67.5258,68.1622,68.1622,11645648,USD
2018-09-10,NVDA,61.4613,61.5021,61.2106,61.315,61.315,11239411,USD
2018-09-10,QQQ,186.6323,186.6889,186.0515,186.1691,186.1691,6403532,USD
2018-09-10,SPY,259.0644,259.727,256.9869,258.998,258.998,8043083,USD
2018-09-11,BND,78.9605,79.0681,78.6289,78.8861,78.8861,1611300,USD
2018-09-11,GLD,126.2872,127.3097,126.0688,126.2716,126.2716,2175486,USD
2018-09-11,MSFT,69.0991,69.4754,68.7507,69.1269,69.1269,9513767,USD
2018-09-11,NVDA,61.101,61.6123,60.7202,61.2888,61.2888,9049526,USD
2018-09-11,QQQ,188.7818,189.4325,188.2242,188.8089,188.8089,6743535,USD
2018-09-11,SPY,264.8702,265.2398,264.02,265.0195,265.0195,6861316,USD
2018-09-12,BND,79.1241,79.4561,78.7376,78.9918,78.9918,2212785,USD
2018-09-12,GLD,123.9226,125.4178,123.3215,124.3674,124.3674,1856518,USD
2018-09-12,MSFT,69.4207,70.0836,69.2079,70.0089,70.0089,11920357,USD
2018-09-12,NVDA,62.9283,63.405,62.468,62.6107,62.6107,6796119,USD
2018-09-12,QQQ,186.8326,187.3503,186.5547,187.1228,187.1228,6849172,USD
2018-09-12,SPY,263.1821,264.4103,262.6231,262.9212,262.9212,14128257,USD
2018-09-13,BND,78.7146,78.7687,78.2349,78.7207,78.7207,2540295,USD
2018-09-13,GLD,124.0549,124.6911,123.8844,124.4775,124.4775,1803610,USD
2018-09-13,MSFT,71.0933,71.2683,70.6941,71.1382,71.1382,14963690,USD
2018-09-13,NVDA,63.3972,63.8419,62.8395,63.0274,63.0274,17276916,USD
2018-09-13,QQQ,189.0334,189.1999,188.3233,188.7215,188.7215,19148148,USD
2018-09-13,SPY,267.3319,268.5585,264.4868,266.3755,266.3755,5177413,USD
2018-09-14,BND,79.2266,79.3858,78.7819,78.8886,78.8886,1767182,USD
2018-09-14,GLD,125.4065,126.3806,124.778,125.2646,125.2646,840026,USD
2018-09-14,MSFT,71.9902,72.7844,71.7571,72.0177,72.0177,10786942,USD
2018-09-14,NVDA,64.7055,65.4163,64.4883,65.0142,65.0142,7383747,USD
2018-09-14,QQQ,186.4248,187.0431,185.0569,186.2262,186.2262,11089497,USD
2018-09-14,SPY,264.955,266.4221,264.6144,265.5305,265.5305,9435034,USD
2018-09-17,BND,78.2183,78.8993,78.1256,78.5174,78.5174,1372903,USD
2018-09-17,GLD,127.2381,127.9506,126.8175,127.5061,127.5061,2175942,USD
2018-09-17,MSFT,74.2399,74.6202,73.9356,73.9574,73.9574,10402190,USD
2018-09-17,NVDA,65.2786,65.3189,65.0389,65.211,65.211,8906733,USD
2018-09-17,QQQ,185.2138,185.8146,184.6783,185.1829,185.1829,6302183,USD
2018-09-17,SPY,271.0571,272.3223,270.4328,271.1721,271.1721,10268538,USD
2018-09-18,BND,78.4196,78.9446,78.1701,78.5005,78.5005,1512377,USD
2018-09-18,GLD,127.6052,127.7283,126.2113,127.5842,127.5842,2512177,USD
2018-09-18,MSFT,74.9699,75.8582,74.5161,74.6058,74.6058,13477435,USD
2018-09-18,NVDA,66.5665,66.7566,66.4562,66.6167,66.6167,7180465,USD
2018-09-18,QQQ,189.0156,189.0407,188.1175,188.513,188.513,9242432,USD
2018-09-18,SPY,271.5809,273.3451,269.1223,271.2769,271.2769,11144567,USD
2018-09-19,BND,78.8802,78.9775,78.441,78.7367,78.7367,1557170,USD
2018-09-19,GLD,128.2546,128.2823,126.9512,127.6668,127.6668,1646808,USD
2018-09-19,MSFT,73.6494,73.7017,73.0597,73.6724,73.6724,10868042,USD
2018-09-19,NVDA,64.6448,64.9946,64.4482,64.4546,64.4546,6412839,USD
2018-09-19,QQQ,184.6972,185.7466,184.3406,185.5632,185.5632,6038486,USD
2018-09-19,SPY,272.3434,273.8766,270.7581,273.1292,273.1292,13540349,USD
2018-09-20,BND,78.9361,79.2023,78.3844,78.5689,78.5689,2060358,USD
2018-09-20,GLD,128.289,128.8033,127.987,128.153,128.153,3484766,USD
2018-09-20,MSFT,74.0616,74.3674,73.7391,74.0525,74.0525,7867702,USD
2018-09-20,NVDA,64.1118,64.4709,63.9059,64.3246,64.3246,11124560,USD
2018-09-20,QQQ,186.6428,187.6742,185.6142,186.1017,186.1017,5251117,USD
2018-09-20,SPY,274.4602,275.6877,272.0456,273.8533,273.8533,11065816,USD
2018-09-21,BND,78.6441,78.8932,78.2533,78.7823,78.7823,1176343,USD
2018-09-21,GLD,128.5254,129.4161,127.5863,127.8855,127.8855,1795291,USD
2018-09-21,MSFT,71.8726,72.244,71.6149,72.1119,72.1119,7514374,USD
2018-09-21,NVDA,64.8114,65.1467,64.368,64.9382,64.9382,4799915,USD
2018-09-21,QQQ,188.1236,188.9275,186.3983,188.0548,188.0548,7492488,USD
2018-09-21,SPY,273.1003,274.6821,271.7392,272.8712,272.8712,2788881,USD
2018-09-24,BND,78.7068,79.2027,78.5654,79.0239,79.0239,1381899,USD
2018-09-24,GLD,130.5028,130.7821,128.8317,129.8203,129.8203,2868111,USD
2018-09-24,MSFT,73.3287,73.5125,73.155,73.2846,73.2846,4756863,USD
2018-09-24,NVDA,65.3399,66.0056,64.9838,65.533,65.533,13162694,USD
2018-09-24,QQQ,180.2363,181.5179,179.681,180.7122,180.7122,6534608,USD
2018-09-24,SPY,268.135,269.3236,267.702,267.8325,267.8325,7793962,USD
